hName,hGender,widowed,hClass,hOccupaton,hOccCat,hLocale,hActive,hID,hOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOcc,boccCat,bLocale,bActive,bID,bOMID,term,pL,pD,pF,pS,nurse,man.,age_man,actTitle,actDate,actYear,ActDescription,aa (Author),aaID,aaOMID,actArItem,aArItemID,ArItemOMID,rights,actID,actOMID
Battista de Benisia,male,,artefices,,,,1402–1427,d41cf4ae-4b4e-4f8f-b868-72bb8ea83ff7,37155,Divizia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,22,1405–1427,8c5e47c7-39e9-4644-b19a-1137130e75ad,37535,Lodisio Delfino,male,artefices,accimator,metal workers,,1402–1427,000269c9-a1cb-499f-b07c-4c3144be2b21,37432,6,70,,,,,,28,"Branca Bagnara, register 3, 1426–1428, fol. 95r–v",1427-04-08,1427,"A certain Battista de Benisia leases the Circassian slave Divizia, who is 22 years of age, slave to a certain Lodisio Darfino, accimator, for 6 years and 70 lire.",Branca Bagnara,2d251b92-d5ab-499a-80db-450e306ac801,23065,Notai antichi 508,8c7b8433-45ba-4286-ba8e-6afc10e1139a,37788,Archivio di stato di Genova,3915e3a3-7cae-4770-9ab2-54a77e3cee4e,
Lodisio de Rocheta,male,,artefices,,,,1430–1455,a8cf6c2b-e8e7-472f-8527-63c841b274e8,37234,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,17,1438–1455,8f0f768a-aadb-4451-a024-2bef9242f2e6,37645,Giacomo de Bonis,male,artefices,barberius,urban shopkeepers,,1430–1455,0f8e29e0-d1cc-4b1d-b577-350395ac33e9,37390,13,95,,,,,,30,"Tommaso Duracino, filza 2, series I, nr. 273",1455-08-18,1455,"A certain Lucano de Marini and Lodisio de Rocheta q. Cristoforo rents out the Circassian slave Caterina, who is 17 years of age, to a certain barber Giacomo de Bonis de Cassano q. Pietro, for 13 years and 95 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,4a4465ee-d815-4d33-9d08-d3441d420096,
Egidio Sacherio,male,,artefices,notarius,professionals,,1435–1460,03c24dcf-b280-49f2-82ed-6ff571648e80,37184,Lucia,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,30,1430–1460,74bca5a0-c1a9-44ae-999a-ffd7abde1ecd,37575,Giovanni de Sancto Salvatore,male,artefices,seatarius,silk workers,,1435–1460,339d8a70-f37a-450c-a9bb-259a67e46748,37409,1,20,,,,y,,31,"Tommaso Duracino, filza 5, nr. 334 (formerly nr. 114)",1460-07-04,1460,"A certain notary Egidio Sacherio rents out the Tartaran slave Lucia, who is 30 years of age, to the silk maker Giovanni de Sancto Salvatore, for the purposes of being a wet nurse, for one year at a cost of 20 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 892,e7580816-b257-4dbe-a746-59ec6a20c56c,37836,Archivio di stato di Genova,c4c1fedb-9e9f-4c94-b458-e76b193a4290,
Bartolomeo de Monsia,male,,artefices,seatarius,silk workers,,1463–1488,fc75ea34-1f1c-42dc-8f05-8f753d19466c,37146,Maria,Greek,a60cb7ee-a97d-42d1-b314-5fdc396b40f7,37490,female,28,1460–1488,fb062c55-2099-4e37-8839-01f553546800,37524,Angelo de Zerbi,male,artefices,seatarius,silk workers,,1463–1488,bd7319d3-17a5-459c-bfc5-e0089291562d,37330,3,30,,,,,,31,"Niccolò Raggi, filza 18, nr. 73",1488,1488,"A certain Bartolomeo de Monsia, setaiolo, rents out the Greek slave Maria, who is 28 years old, to a certain Angelo de Zerbis, setaiolo, for 3 years and 30 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1030,2bd680bb-04f8-4ee1-a7da-7033df8c9add,37746,Archivio di stato di Genova,5389c063-26a7-4bb5-bc5f-4754e97bdfb6,
Tommaso Merello,male,,artefices,cultelerius,metal workers,,1434–1459,6e9bac41-0800-4a9e-a821-25ad18cafb39,37302,Maria,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,25,1434–1459,bb5fff99-9dd0-4281-a793-4f3e90fa7bde,37733,Alegrino Gatto,male,artefices,stagnarius,metal workers,,1434–1459,e4cbe353-2465-43d8-8cff-cbcce4611005,37319,6,50,,,,,,31,"Tommaso Duracino, filza 4, nr. 569",1459-10-30,1459,"A certain Tommaso Marello, culterius, rents out the Bulgarian slave Maria, who is 25 years of age, to a certain Alegrino Gato, stagnarius, for 6 years and 50 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 891,d9596fa2-5eb7-4ad3-90c3-3f78583e00e6,37835,Archivio di stato di Genova,015556a7-4e89-455e-be01-cd3121a5ad89,
Giacomo de Mezano,male,,artefices,,,,1438–1463,b8d9b566-88fe-4c57-98f2-4a5c6a0fb1c5,37200,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,30,1433–1463,627f3f04-e79d-4238-9d81-84703adffddb,37601,Giovanni de Ianoto,male,artefices,faber,metal workers,,1438–1463,16897aae-2337-4807-b93b-4637bcd73504,37408,9,56,,,,,,39,"Tommaso Duracino, filza 7, series I, nr. 103",1463-05-25,1463,"A certain Giacomo Mezano rents out the Russian slave Maddalena, who is 30 years of age, to a certain Giovanni Jonato, faber, for 9 years at a price of 56 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 894,a94058bf-7e65-489c-b6f0-8e5c16d11516,37838,Archivio di stato di Genova,0748df2c-6573-47c7-b17a-3f320a36924d,
Girolamo Navone,male,,artefices,,,,1472–1497,5fc247e8-c8d8-4946-809a-8d1fbd638a86,37224,Margherita,,,,female,24,1473–1497,0dc71e20-32c6-47a6-8158-5ed698f0b2b8,37631,Enrico Tonso,male,artefices,,,,1472–1497,dc0a0846-a06c-498a-b2d6-03da2881890e,37382,15,150,,,,,,39,"Niccolò Raggi, filza 24, nr. 787",1497,1497,"A certain Girolamo Navone leases out the --- slave Margherita, who is 24 years of age, to a certain Enrico Tonso, for 15 years and 150 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1036,d1705484-6b73-4195-a234-3e2cf5620573,37750,Archivio di stato di Genova,7f39613a-8972-44ac-b345-6a46cbcb5643,
Niccolò Montanaro,male,,artefices,tabernarius,urban shopkeepers,,1428–1453,1bb447bd-ccbd-4b89-8953-b5c6d35e840f,26435,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,35,1418–1453,8f332142-bee0-46e6-a82c-f61c95256cf4,26440,Bartolomeo Costa,male,artefices,,,,1428–1453,032d0e36-dc39-420f-bdaf-16a8787385d1,26439,5,37,,,,,,40,"Tommaso Duracino, filza 1, series I, nr. 66",1453-06-09,1453,"The innkeeper Niccolò Montanaro q. Ardisone loans the slave Maria, 35 years old, to a certain Bartolomeo Costa for 5 years and 37 lire. This might have occured on the property of Matteo Lomellini. Read further! The contract mentions clothing.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 888,af120abc-a312-41b7-8b93-49985584cbe0,26211,Archivio di stato di Genova,c9486e33-03ce-494e-9658-047718166b77,
Ottobono Balbi,male,,artefices,draperius,wool workers,,1398–1423,746e61b4-725d-454d-a135-e83377ee261d,37272,Marta,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd100,26258,female,38,1385–1423,5a22aafd-23a9-4242-85ba-1c9dd6bda9c4,37690,Francesco Caito,male,artefices,,,,1398–1423,64148f9e-e902-422f-9a92-13e8398d5467,26891,6,48,,,,,,44,"Bartolomeo Gatto, register 11, 1412–1427, fol. 216v",1423,1423,"A certain Ottobono Balbi, draperius, rents out the Tartaran slave Marta, who is 38 years of age, for six years at 8 lire per year, to a certain Francesco Caito.",Bartolomeo Gatto,22040981-79fe-44f2-848b-79024ace6c62,23524,Notai antichi 406,355c96db-d64c-4335-a124-1daba0a29ec3,37778,Archivio di stato di Genova,f6ea40c0-caa0-4742-bf19-9fa22bf941fc,
Tommaso de Bassignana,male,,artefices,,,,1431–1456,96ab25e9-7bf9-43bb-9a50-644cb5c20405,37300,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,45,1411–1456,05eff7f6-6b1b-44e8-af9d-a2ea07896435,37730,Giovanni de Fo,male,artefices,,,,1431–1456,4a0a4b48-7fd0-4563-a0cb-baaa93622bee,37407,3,32,,,,,,48,"Quirico de Albingana, filza 1, series III, nr. 70",1456,1456,"A certain Giovanni de Fo sub-leases the Russian slave Maddalena, who is 45 years of age, from a certain Tommaso de Bessignano, for 3 years and 32 lire.",Quirico de Albingana,55ad3265-a756-42d8-89c3-c4ed82a71fe2,31256,Notai antichi 615,9a9c50c2-128e-470c-be0a-3dd25c79fb38,37809,Archivio di stato di Genova,7a7c7afb-7818-4284-9dca-e1f34158728f,
Silvestro de Corverio,male,,artefices,,,,1430–1455,884e44db-8357-4643-83f2-0e0a750def12,37289,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,45,1410–1455,1234f2d5-1f50-4464-a869-a94b1656b820,37712,Girolamo Calvi,male,artefices,draperius,wool workers,,1430–1455,52ecb231-73f2-472e-a4c8-eac41fea3ad7,27104,6,37.5,,,,,,51,"Tommaso Duracino, filza 2, series I, nr. 11",1455-01-03,1455,"In this deed, a certain Silvestro de Corverio rents out the Circassian slave Margherita, who is 45 years of age, to a certain draper Girolamo Calvi, for 6 years and 37 lire, 10 soldi. Both the dating and numbering are tenative, awaiting verification.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 889,101c0bd8-a7ea-41d9-b9dc-62f2509bd4ac,37833,Archivio di stato di Genova,f182d6e6-3858-4eef-97bd-7933b5bd1ec1,
The nuns of the monastery of San Sepolcro di Sampierdarena,female,---,ecclesiastical,,,Sampierdarena,1371–1396,f183f0eb-d34c-4de1-8fa0-3b2e51b7571f,37297,Margarita,,,,female,,–1396,4a331bcc-8cd2-49e6-b0ff-11f4f4cef2ff,37727,Giovanni Ricci,male,artefices,lanerius,wool workers,,1371–1396,d567337a-cf4f-467f-abb5-063f95f0a8e7,37412,6,12,,,,,,6,"Cristoforo de Revellino, register 10, 1396, fol. 44r",1396-01-28,1396,"The nuns of the monastery of the Santo Sepolcro di Sampierdarena lease out the --- slave Margarita, who is --- years of age, to a certain Giovanni Ricci, lanerius, for 6 years and 12 lire. The slave, formerly belonging to Agostino de Mari, was purchased at public auction by the representative of the monastery Cristiano Spinola .",Cristoforo de Revellino,695ab4e7-a4aa-4d98-a754-dc71fa324d91,25512,Notai antichi 422,24a8b194-1505-49d3-b80b-4e873498cb79,31328,Archivio di stato di Genova,4110c180-adeb-4558-92ce-df1c54034c5f,
Bartolomeo de Valenza,male,,foreign,imponerius,wool workers,Valencia,1398–1423,d9d89e20-9e55-4a17-a836-068eeb3d470c,37150,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,36,1387–1423,4b9cf4e9-8649-4be3-84d5-e3d46cb48aeb,37528,Tommaso de Roma,male,artefices,gramatice professor,professionals,Rome,1398–1423,067eb075-a9a2-4fb4-862b-741800e25435,37483,6,48,,,,,,42,"Antonio Fazio, filza 1, nr. 127",1423,1423,"A certain Bartolomeo da Valenza, imponerius, leases the Circassian slave Maddalena, who is 36 years of age, to a certain Tommaso da Roma, magister scholarum, for 6 years and 48 lire.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 575,a8945481-da38-45f9-b9eb-6b64fa7d6d2d,37793,Archivio di stato di Genova,9d410930-7bd6-41f2-a2b9-c1f7b93fd350,
Dexerino de Piacenza,male,,foreign,,,Piacenza,1471–1496,8518414d-6227-408c-a769-7f75e545dce8,37178,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,22,1474–1496,3c61c83d-89a4-4f20-ab75-42a7dac47b33,37568,Antonio de Vultabio,male,artefices,,,Voltaggio,1471–1496,b7ac3587-ad0d-4ac1-923a-6855ac189aaf,37339,8,40,,,,,y,30,"Antonio Pastorino, filza 11, nr. 504",1496,1496,"A certain Dexerino da Piacenza leases out the Circassian slave Lucia, who is 22 years of age, to a certain Antonio de Vultabio, for 8 years and 40 lire. At the end of the contract she is to be freed.",Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Notai antichi 1300,da9077db-447b-485e-a4f9-6439ad964ffe,37769,Archivio di stato di Genova,05e24d06-27f1-4bfd-b0ff-c4fedde0a46d,
Matteo de Nigrono,male,,foreign,mercator,,Milan,1427–1452,37537583-7997-4d00-b27d-cd93f89e847c,30711,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,24,1428–1452,0ef596e5-ec6f-44ed-9275-570bccc05496,37668,Gherardo de Brevei,male,artefices,notarius,professionals,,1427–1452,b65be120-8ef0-428c-b14d-ffa1d473bd4e,23113,7,55,,,,,,31,"Bartolomeo Risso, filza 6, nr. 179",1452-11-17,1452,"A certain Matteo de Nigrono, a merchant from Milan, of the Russian slave Maddalena, who is 24 years of age, to the notary Guirardo Brevei, for 7 years and 55 lire.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 720,4854ac18-b4d7-4341-b46f-7a6aa7360364,37825,Archivio di stato di Genova,bf05ae61-8694-4d33-ad1b-c98b15f8f25a,
Cosmo Goffredis,male,,foreign,,,Nice,1424–1449,9c8bb113-6489-4c80-918d-54d1975aa335,37173,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,31,1418–1449,80f04a14-d402-4e4c-980a-10979878db5a,37560,Bartolomeo Raggi,male,artefices,bancherius,professionals,,1424–1449,b359596b-7830-410c-8c48-3bbc87fbb559,37352,2,24,,,,,,33,"Bartolomeo Risso, filza 1, series II, nr. 222",1449-09-17,1449,"A certain Cosma Goffredo, from Nice, rents out the Circassian slave Caterina, who is 31 years of age, to a certain banker named Bartolomeo Regio, for two years at a cost of 24 lire.",Bartolomeo Risso,327f6750-eb71-41b2-9c5a-deb15e5e0785,25517,Notai antichi 715,8d05678f-e562-4829-aaab-02d3795a7582,37821,Archivio di stato di Genova,549ba994-1bf0-4fe6-8b14-289a9b8bbbed,
Benigno de Cassina,male,,mercantes,,,Albisola,1474–1499,12719762-c7bd-412e-9f6a-ceafccc5b8d9,37165,Maria,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,26,1473–1499,e4e4d003-188b-4e73-a7ae-4a0527e84a1c,37550,Mariola Prezenda,female,artefices,,,,1474–1499,6a9cc6b7-ec62-4d8d-9a43-95e28b230b1a,37442,10,120,,,,,y,36,"Niccolò Raggi, filza 26, nr. 34",1499,1499,"A certain Benigno de Cassina leases out the Moorish slave Maria, who is 26 years of age, to a certain Mariola Prezenda, for 10 years and 120 lire. After the lease is ended she is to be freed.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1038,dd424291-5588-49ff-b8d1-5e5da63ef909,37751,Archivio di stato di Genova,14aeaccb-a12b-4f70-aa57-0e540c6ff792,
Francesco Maruffo,male,,mercantes,,,,1431–1456,37ea491f-b6d1-4599-9fb0-e5fed8d99e67,26918,Margherita,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,28,1428–1456,b6adc748-321f-4948-a974-46fd0bfe5446,37590,Paolina Raggi,female,artefices,,,,1431–1456,fb99a048-99ef-4444-b891-af704d25e719,37455,12,125,,,,,,40,"Antonio Fazio, filza 17, series I, nr. 55",1456,1456,"A certain Francesco Maruffo leases out the Abkhazan slave Margherita, who is 28 years of age, to a certain Paolina de Regio, for 12 years and 125 lire.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 591,c6f5d102-100c-4a8e-8997-ec2e584d2c1d,37802,Archivio di stato di Genova,8fedaba8-6c1d-4199-a0f6-9902fb76f95d,
Pellegro Tarigo,male,,mercantes,,,,1468–1493,66192ec7-7aef-49dc-8e01-0f9be749c2c0,37278,Elena,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,female,40,1453–1493,c4ba2158-73c6-47d2-b470-69c079b72386,37699,Nicolosia de Dernixio,female,artefices,,,,1468–1493,8efc2416-4b9c-41d1-87cb-b056bf2da6d3,37454,8,100,,,,,,48,"Oberto Foglietta, filza 37, nr. 22",1493-01-20,1493,"A certain Pellegro Tarigo leases out the Albanian slave Elena, who is 40 years of age, to a certain Nicolosia de Dernisio, for 8 years and 100 lire. At the end of the contract she is to be free. The date is approximate.",Oberto Foglietta,81f48433-23d8-400f-af76-6c8483a8b922,23507,Notai antichi 757,346cf47d-9f13-40e2-9cb9-394038b8dbf3,37827,Archivio di stato di Genova,0892fe67-05a8-4cdc-b1b4-aeca70f82519,
Pietro Facori,male,,mercantes,,,,1402–1427,5d657f7b-e87a-4fd2-90e5-f67a105f0549,37284,Anna,,,,female,24,1403–1427,a3977418-fa72-4087-96d6-684e67716618,37705,Tommaso de Roma,male,artefices,gramatice professor,professionals,Rome,1402–1427,067eb075-a9a2-4fb4-862b-741800e25435,37483,3,60,,,,y,,27,"Antonio Fazio, filza 22, nr. 54",1427-04-03,1427,"A certain Pietro Facori leases out the slave Anna, who is 24 years of age and of unspecified ethnicity, to a certain Tommaso di Roma, magister scholarum in Genua, for 60 lire and 3 years, pro alumna.",Antonio Fazio,470ec411-000f-4a1a-a163-9d3bd5fd8e2a,23454,Notai antichi 595bis,52d79332-2657-4799-a0ad-3e28c05033b2,37805,Archivio di stato di Genova,37ecd60f-97a2-4c96-a533-de3ac77f5006,
Michele de Turrilia,male,,mercantes,,,Torriglia,1435–1460,ba344404-20a0-45b0-bf7e-8f1ac48b51c7,37259,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,25,1435–1461,d33f0c3a-177a-4b86-828d-b12dbed380eb,37675,Antonio de Ferrari,male,artefices,,,Vigevano,1436–1461,7973552e-7680-477a-8063-5284221438f8,26559,1,12,,,,,,26,"Tommaso Duracino, filza 6, series I, nr. 198",1461-05-28,1461,"A certain Agostino Boto, apothecary, rents out the Circassian slave Maddalena, who is 25 years of age, to a certain Antonio de Ferrari, for 1 year at a cost of 12 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 893,b4ce29bc-1c24-4f02-bd03-22ab84e5a8f1,37837,Archivio di stato di Genova,c8e942d2-8f0f-4eb8-a641-f3945cfaf6f5,
Benigno de Cassina,male,,mercantes,,,Albisola,1474–1499,12719762-c7bd-412e-9f6a-ceafccc5b8d9,37165,Maria,Moorish,04348640-60da-4bab-811c-6f34b0aef7a27,31559,female,26,1473–1499,797e76f7-73ae-43f6-a200-849eedb30bc9,37549,Cristoforo Leardi,male,artefices,,,,1474–1499,addacd55-76a1-4cb2-86d9-8c2a01a01f2a,37374,10,120,,,,,,36,"Niccolò Raggi, filza 26, nr. 33",1499,1499,"A certain Benigno Cosina leases out the Moorish slave Maria, who is 26 years of age, to a certain Cristoforo Leardo, for 10 years and 120 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1038,dd424291-5588-49ff-b8d1-5e5da63ef909,37751,Archivio di stato di Genova,5cd68758-1d41-42a2-b006-2065a26c6836,
Silvestro de Brignali,male,,mercantes,notarius,professionals,Brignole,1432–1457,3172070b-f66b-4ec9-a9c9-427592908864,27434,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52337,31354,female,30,1427–1457,fffb487c-6ccb-4473-80ed-bc421fae2c79,35660,Girolamo de Iugo,male,artefices,lanerius,wool workers,,1432–1457,7c2714cb-aa6c-4045-86ab-3e84a67cf712,30541,8,80,,,,,y,38,"Oberto Foglietta, filza 5, series I, nr. 104",1457-03-21,1457,,Oberto Foglietta,81f48433-23d8-400f-af76-6c8483a8b922,23507,,,,,,
Girolamo de Rapallo,male,,mercantes,,,Rapallo,1422–1447,1b1ee2df-ba02-4d0c-929b-11cff9a08aa7,37223,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,,–1447,ef764125-3881-47fe-a524-acbbf809c275,37630,Antonio de Sementia,male,artefices,faber,metal workers,,1422–1447,87338c99-7021-4d3b-9fe7-9ed5d638e944,37337,3,60,,,,y,,3,"Lorenzo Villa, filza 7, nr. 412",1447-08-11,1447,"A certain Girolamo di Rapallo, son of Giovanni, leases out the Russian slave Maria, who is — years of age, to a certain Antonio Semenza, son of Cristoforo, faber, for 3 years and 20 lire. She is leased pro nutrice and under certain conditions. That is, the sum should be paid out in annual installments; Antonio wanted to ensure that Maria still had enough milk for his son in her third year. In return, he also sent a slave named Caterina to the house of Girolamo, which cost 11 lire per year estimated to be that of the 20 lire were to be deducted; see Epstein, Speaking, p. 137.",Lorenzo de Villa,7787ee2e-670f-42d1-8dd6-9ab7e0144ae3,31249,Notai antichi 493,ff9aa00f-0e70-4256-99fe-51725fddd57f,37785,Archivio di stato di Genova,c07df422-5a26-436e-9f1e-9816b314d7ee,
Michele de Turrilia,male,,mercantes,,,Torriglia,1435–1460,ba344404-20a0-45b0-bf7e-8f1ac48b51c7,37259,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb147,31361,female,25,1435–1461,d33f0c3a-177a-4b86-828d-b12dbed380eb,37675,Agostino Boto,male,artefices,speciarius,urban shopkeepers,,1435–1460,d7a1d268-ee19-43b6-adbb-08df196b57b3,37126,1,100,,,,,,26,"Tommaso Duracino, filza 5, nr. 441 (formerly nr. 229)",1460-09-04,1460,"A certain Michele de Turrilia loans the Circassian slave Margherita, who is 25-years old, to a certain Agostino Boto, speciarius, for 1 year and 100 lire.",Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Notai antichi 892,e7580816-b257-4dbe-a746-59ec6a20c56c,37836,Archivio di stato di Genova,605e96fa-6e86-4460-a399-4830db80320a,
Ambrogio Palmario,male,,mercantes,,,,1401–1426,364b448c-2ff7-43ee-9aa9-c91107c9d3b9,37130,Lucia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52363,31354,female,,–1426,18d0fe72-61da-4c5c-a9a2-b8332fc37cda,37498,Giovanni de Demetrio,male,artefices,,,,1401–1426,4401d6b7-b79b-48fc-8184-bd79d273b0e8,37406,20,120,,,,,y,,"Giovanni Valdettaro, filza 1, series I, nr. 10",1426-11-25,1426,"A certain Ambrosio Palomario leases out the Russian slave Lucia, who is --- years of age, to a certain Giovanni de Dimitrio, for 20 years and 120 lire. At the end of the contract she is to be freed.",Giovanni Valdettaro,daf23cc4-5d27-44b7-b647-f04804666471,31245,Notai antichi 669,5e5c4386-549c-459e-b0c4-19d6290c474e,37817,Archivio di stato di Genova,721a7f42-7286-4043-a2a4-9373b5a1c2ff,
Tommaso de Franchi,male,,mercantes,,,,1459–1484,b429d0cd-37d6-47d5-8b50-2082c966c1e1,30950,Giorgio,,,,male,23,1461–1484,0ae5b2fb-a972-41c1-9970-42bc025a0fc2,37731,Battista Leardi,male,artefices,,,,1459–1484,fcbf9f95-dec6-4c82-89df-cf8e241958fa,37355,5,42,,,,,,28,"Niccolò Raggi, filza 14, nr. 642",1484,1484,"A certain Tommaso de Franchis rents out the --- slave Giorgio, who is 23 years of age, to a certain Battista Leardo, for 5 years at a cost of 42 lire.",Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Notai antichi 1028b,f8d62c22-1e0e-4fda-90d6-ec804c77293d,37742,Archivio di stato di Genova,26d224ba-304a-47e9-8a05-351c2393a715,
